id,x,y,z
0,2.60538,3.37129,0.572501
1,2.48905,2.87566,0.847794
2,3.50616,2.90515,0.686664
3,3.1377,2.60339,0.664946
4,9.94351,2.45941,0.769858
5,9.95103,2.24043,0.837267
6,11.026,2.44139,0.731786
7,10.6483,2.08024,0.846534
8,15.8608,2.29859,1.01891
9,16.1114,2.02255,0.994198
10,17.0908,2.30606,0.927045
11,16.682,1.67242,0.981448
12,21.7085,1.70837,1.06765
13,22.0983,1.64408,0.998749
14,23.2718,1.71943,0.956881
15,22.7452,1.2192,1.03517
16,27.5814,1.57136,1.01672
17,27.8885,0.719545,1.0188
18,28.8522,1.25084,1.17426
19,28.7512,0.825658,1.17592
20,33.991,0.98556,1.28618
21,33.7485,0.240819,1.33266
22,35.0376,1.09322,1.27944
23,34.2244,0.895591,1.21337
24,39.8192,0.681532,1.5051
25,39.8143,0.24277,1.53676
26,41.0982,0.439036,1.50931
27,40.2147,0.519875,1.27101
28,45.7054,0.309882,1.44682
29,45.7672,-0.271577,1.37798
30,46.9814,0.103022,1.52149
31,46.3576,-0.373569,1.51417
32,51.0202,-0.325273,1.48767
33,51.1869,-0.742505,1.65236
35,51.6679,-0.189434,1.38067
36,55.2224,-0.334597,1.74344
37,55.483,-0.440316,1.49581
38,56.5042,-0.559489,1.7551
39,55.8428,-0.938792,1.64838
40,63.9636,-0.846802,1.44445
41,63.6053,-1.45217,1.7069
42,64.8238,-0.96754,1.68026
43,65.2381,-1.20532,1.83469
44,69.8076,-1.72304,1.75203
45,70.0228,-1.36161,1.46789
46,70.8683,-1.38748,1.74996
47,70.9699,-1.6313,1.75956
48,75.7434,-1.83755,1.91353
49,75.251,-2.02861,1.80856
50,77.015,-1.8022,1.94385
51,76.187,-2.29984,1.91365
52,81.4669,-2.0708,1.81586
53,81.0335,-2.46301,1.90709
54,82.4696,-2.09758,1.83357
55,82.5995,-2.37865,1.82377
56,87.1623,-2.64266,1.91801
57,87.2708,-3.3644,2.0058
58,88.236,-2.51031,1.85732
59,88.5435,-2.73694,1.86943
60,93.2889,-2.7447,1.90058
61,93.2798,-3.23837,2.01471
62,94.4388,-2.93731,1.89335
63,93.8249,-2.84059,2.25856
64,99.1821,-3.09327,2.07434
65,99.1521,-3.48855,1.94797
66,100.261,-3.26327,2.0354
67,99.8048,-3.22516,2.34508
68,104.372,-3.58524,1.99505
69,104.313,-3.65805,1.89306
70,105.406,-3.59548,2.02177
71,105.243,-3.55872,2.37236
72,108.476,-3.88242,2.11346
73,108.515,-4.06633,2.15542
74,109.749,-3.91985,2.16352
75,109.255,-4.26938,2.07716
76,117.271,-4.38259,2.18678
77,117.276,-4.74957,1.98922
78,118.43,-4.26194,2.1283
79,117.675,-4.79813,2.20114
80,123.333,-4.60241,2.17113
81,123.583,-4.71541,2.54589
82,124.148,-4.79232,2.16563
83,123.833,-5.17534,2.14612
84,128.929,-4.96645,2.22007
85,129.605,-4.95036,1.85016
86,130.309,-5.0639,2.03409
87,129.742,-5.43753,2.12912
88,134.987,-5.50207,2.13945
89,134.885,-5.91563,2.07922
90,136.277,-5.35063,2.1469
91,135.794,-5.85167,2.11915
92,141.1,-5.68551,2.03865
93,140.564,-5.97343,2.32715
94,141.863,-5.74575,2.00469
95,141.723,-5.88666,1.84916
96,147.193,-5.94486,2.00272
97,146.906,-6.15722,2.21761
98,147.975,-6.09656,2.18736
99,147.738,-6.2668,1.85558
100,151.391,-6.25866,2.13899
101,151.359,-6.51843,2.14557
103,152.175,-6.51807,1.88827
104,2.45429,2.59384,0.499101
105,2.51218,1.87954,0.809324
106,3.55926,2.09767,0.720305
107,3.13188,1.72294,0.637775
108,7.53659,1.84384,0.834083
109,7.18372,1.57823,0.972112
110,8.3388,2.06081,0.795802
111,7.65551,1.36305,0.809486
112,13.5522,1.42843,1.027
113,13.1386,1.1555,1.08066
114,13.8741,1.57268,0.905125
115,13.7787,0.957945,0.982549
116,19.1092,0.925845,1.05874
117,18.6716,0.448532,0.918861
118,19.7779,0.91194,0.987326
119,19.5194,0.53582,1.00009
120,25.3181,0.593744,1.19309
121,24.8583,0.0170518,1.09598
122,26.2504,0.661273,1.09421
123,25.4275,0.113602,1.21569
124,30.8945,0.376474,1.54206
125,30.7069,-0.359267,1.25426
126,32.0548,0.0536647,1.2861
127,31.5158,-0.269569,1.36624
128,36.8109,-0.242217,1.33111
129,36.8539,-0.298888,1.43488
130,38.2885,-0.293518,1.41625
131,37.173,-0.36644,1.27874
132,42.5638,-0.430987,1.47346
133,42.7603,-1.11811,1.4795
134,43.1719,-0.800566,1.61752
135,43.1806,-0.751548,1.37411
136,51.6143,-1.22344,1.64744
137,51.2114,-1.7403,1.59798
138,52.5388,-1.19158,1.6583
139,51.6637,-1.25271,1.41476
140,55.0938,-1.34948,1.7724
141,55.4576,-1.49462,1.45605
142,56.6358,-1.53889,1.80878
143,55.55,-1.88042,1.7235
144,61.1548,-1.76319,1.82386
145,60.9739,-1.83638,1.51383
146,62.0331,-1.84872,1.74535
147,61.1146,-2.19067,1.75719
148,67.3042,-2.15622,1.78141
149,66.9894,-2.23518,1.48863
150,68.1262,-2.38674,1.80839
151,67.2381,-2.53307,1.81471
152,72.6332,-2.35123,1.68193
153,71.8819,-2.92137,1.94816
154,73.941,-2.53151,1.5681
155,73.1812,-2.98128,1.83668
156,79.1026,-2.87674,1.87432
157,78.3624,-3.4101,1.90671
158,80.2107,-2.82295,1.99999
159,79.16,-3.33761,1.93141
160,84.2243,-3.32732,1.03848
161,83.9806,-3.6991,2.14624
162,85.6706,-3.44017,1.91269
163,84.9721,-3.76085,1.87416
164,90.2846,-3.62445,1.83795
165,89.9957,-4.00275,2.13894
166,91.5803,-3.84393,1.8977
167,90.7674,-3.70055,2.34034
168,96.8843,-4.02543,2.04016
169,95.8989,-4.02251,2.36543
170,97.488,-4.11124,2.08988
171,96.7402,-4.08319,2.3996
172,104.629,-4.40198,2.24332
173,104.429,-4.97227,2.14998
174,105.97,-4.45745,2.0046
175,105.141,-4.62597,2.46463
176,108.464,-4.97306,2.22506
177,108.951,-4.89764,2.52302
178,109.842,-4.89012,2.31553
179,110.032,-5.04085,2.2876
180,114.213,-5.18544,2.16459
181,114.572,-5.21598,2.51243
182,115.481,-5.30248,2.18668
183,114.804,-5.56407,2.13947
184,120.135,-5.47798,2.11604
185,120.526,-5.58822,2.52787
186,120.595,-5.64736,2.64819
187,120.764,-5.89984,2.21112
188,125.838,-5.54312,2.27488
189,126.522,-5.97875,2.55894
190,127.429,-5.93057,2.14175
191,126.543,-6.26406,2.23703
192,132.01,-5.70596,2.08809
193,131.945,-6.48097,2.23711
194,133.191,-6.05571,2.22988
195,132.677,-6.57194,2.13369
196,137.792,-6.29595,2.30556
197,137.68,-7.04122,2.15088
198,138.984,-6.55427,2.01634
199,138.676,-6.74814,1.88225
200,143.61,-6.7385,2.25286
201,144.178,-7.18468,2.14771
202,145.58,-6.7739,2.01659
203,144.666,-7.10348,1.90144
204,151.797,-7.18773,2.17028
205,151.317,-7.72146,2.12712
206,152.483,-6.77035,2.07683
207,152.09,-7.60258,1.91436
208,2.89625,0.967198,0.696849
209,2.52569,0.779745,0.878703
210,3.63662,1.09223,0.797313
211,3.18307,0.767466,0.66651
212,10.6288,0.695074,0.915624
213,9.84155,0.395458,0.957361
214,11.009,0.694602,0.879832
215,11.5724,0.780362,0.809664
216,16.0171,0.147603,0.859614
217,16.1484,-0.10312,0.987687
218,17.319,0.0292922,1.05706
219,16.6855,-0.177256,0.965575
220,22.2204,-0.201917,1.16131
221,22.1606,-0.467413,1.14081
222,23.3776,-0.331113,1.31602
223,22.7405,-0.623185,1.17659
224,27.6807,-0.668899,1.38027
225,27.9071,-0.87852,1.33438
226,28.9952,-0.409672,1.31452
227,28.6835,-1.00401,1.28737
228,34.1821,-1.06855,1.43659
229,34.0554,-1.51091,1.26083
230,35.1823,-1.06494,1.29454
231,34.6374,-1.39804,1.38619
232,39.9051,-1.52773,1.52201
233,39.8239,-1.84402,1.44057
234,41.2532,-1.31888,1.45405
235,40.2621,-1.60191,1.29275
236,46.3864,-1.72632,1.57273
237,45.2905,-1.9778,1.67639
238,47.1786,-2.02952,1.54731
239,46.1953,-1.99606,1.41209
240,51.1503,-2.53606,1.71276
241,51.1097,-2.59874,1.76162
242,52.6211,-2.13489,1.66763
243,51.6799,-2.32525,1.44866
244,55.0081,-2.60196,1.79463
245,55.4974,-2.58332,1.50698
246,56.5265,-2.50055,1.85588
247,55.786,-2.80342,1.73593
248,63.7027,-3.09369,1.87527
249,64.0294,-3.10397,1.57751
250,65.0602,-2.90473,1.85148
251,64.3745,-3.30833,1.83942
252,70.0484,-3.33267,1.55002
253,69.8064,-3.52268,1.90493
254,71.0614,-3.22465,1.77237
255,70.409,-3.66344,1.89533
256,76.0146,-3.70518,1.64789
257,75.6051,-3.97459,1.81886
258,77.2448,-4.13431,2.12128
259,76.3251,-4.10373,1.95461
260,81.5866,-4.35727,1.85289
261,80.8415,-4.54347,1.9366
262,82.7069,-4.20034,1.94496
263,81.85,-4.53715,1.95865
264,87.358,-4.78387,1.92435
265,86.8418,-4.74336,2.10188
266,88.2741,-4.335,1.94225
267,87.7162,-4.56439,2.34034
268,93.2345,-5.05412,2.04363
269,92.9095,-4.99441,2.17702
270,94.3712,-4.58827,1.99707
271,93.7039,-4.95509,2.39119
272,99.365,-5.47114,2.03997
273,98.8346,-5.36351,2.08994
274,100.461,-5.2238,2.12797
275,99.6919,-5.32442,2.4066
276,104.969,-5.38383,2.14065
277,104.557,-5.83847,1.93609
278,105.66,-5.38044,2.06175
279,105.082,-5.6566,2.45641
280,108.783,-5.98023,2.11717
281,108.911,-5.90473,2.5489
282,109.809,-5.81161,2.25563
283,109.143,-6.11007,2.19558
284,117.157,-6.3051,2.13652
285,117.538,-6.47029,2.56314
286,118.4,-6.29884,2.10038
287,117.812,-6.65812,2.21425
288,123.196,-6.93177,2.20752
289,123.47,-6.82348,2.55953
290,124.195,-6.69837,2.35786
291,123.69,-7.00752,2.20373
292,129.178,-7.13848,2.21558
293,129.41,-7.19746,2.54559
294,130.214,-6.76089,2.24507
295,129.57,-7.28623,2.19366
296,134.807,-7.30767,2.24129
297,134.77,-7.43141,2.35144
298,136.13,-7.16104,2.21635
